"P6020","P6040","P5502","P6080","P1895","P8587","I_HOGAR","I_UGASTO","REGION","P8520S1","P8520S1A1","HIJOS"
2,67,5,6,7,4,1079166.66666667,1079166.66666667,2,1,2,0
1,58,6,6,10,1,1400000,1400000,2,1,2,0
2,81,3,6,10,11,4333333.33333333,4333333.33333333,2,1,2,0
1,34,6,6,10,5,605000,605000,2,1,2,2
1,59,6,6,7,3,383333.333333333,383333.333333333,2,1,2,0
2,36,5,6,10,5,520000,520000,2,1,2,2
1,30,6,6,8,4,1413600,1413600,2,1,2,2
1,46,6,6,9,3,610000,610000,2,1,2,2
2,28,5,6,10,4,393333.333333333,393333.333333333,2,1,2,1
1,70,5,6,10,3,380000,380000,2,1,2,0
1,30,5,6,9,4,380000,380000,2,1,2,0
2,85,3,6,7,3,295000,295000,2,1,2,0
1,27,2,6,8,4,750000,750000,2,1,2,1
1,50,2,6,10,3,250000,250000,2,1,2,1
2,59,5,6,5,3,403333.333333333,403333.333333333,2,1,2,0
2,52,3,6,9,3,346666.666666667,346666.666666667,2,1,2,1
1,35,2,6,8,5,1320000,1320000,2,1,2,3
1,68,6,6,7,3,321666.666666667,321666.666666667,2,1,2,1
1,32,2,6,7,3,1052000,1052000,2,1,1,3
1,45,2,6,10,5,1800000,1800000,2,1,2,2
1,71,5,6,7,1,254166.666666667,254166.666666667,2,1,2,0
2,36,4,6,10,5,1798000,1798000,7,1,1,0
2,42,5,6,10,5,971000,971000,7,1,1,0
2,46,5,6,10,4,3638666.66666667,3638666.66666667,7,1,2,0
1,45,2,6,10,13,3400000,3400000,7,1,3,0
2,85,3,6,10,3,2520833.33333333,1900000,7,1,3,0
2,65,3,6,10,3,1441666.66666667,1441666.66666667,7,1,3,0
1,54,2,6,10,3,4373333.33333333,4373333.33333333,7,1,3,3
1,50,6,1,10,5,2556500,2556500,7,1,3,1
2,36,4,6,10,5,1538333.33333333,1538333.33333333,7,1,3,4
2,45,3,6,8,11,2390333.33333333,2390333.33333333,7,1,3,1
1,56,5,6,9,3,1310000,1310000,7,1,2,0
2,42,5,6,3,3,334166.666666667,334166.666666667,7,1,1,1
1,58,3,6,8,10,7200000,7200000,4,1,5,0
2,59,4,6,5,3,750000,750000,4,1,2,0
1,68,5,6,5,4,750000,750000,4,1,2,0
1,34,2,6,8,5,1230000,1230000,4,1,2,1
1,46,6,6,7,4,1467500,1467500,4,1,1,1
2,46,4,6,8,4,3050000,3050000,4,1,1,2
1,79,6,6,8,1,1254166.66666667,1254166.66666667,4,1,1,1
1,49,6,6,8,3,558333.333333333,558333.333333333,4,1,1,1
1,45,6,6,8,3,1228000,1228000,4,1,2,2
2,58,2,6,8,3,1178000,1178000,4,1,2,0
1,35,6,6,8,5,1364666.66666667,1364666.66666667,4,1,2,3
1,39,6,6,8,7,2470000,2470000,4,1,1,2
2,63,2,6,8,3,980000,980000,4,1,1,2
2,62,3,6,7,11,13658333.3333333,13658333.3333333,4,1,5,1
1,76,2,6,6,3,2008000,2008000,4,1,2,1
1,39,2,6,7,5,1440365.33333333,1440365.33333333,4,1,2,4
2,77,2,6,10,3,420833.333333333,420833.333333333,4,1,1,0
2,62,6,6,10,4,1050000,1050000,3,1,2,1
1,73,5,6,10,1,9e+05,9e+05,3,1,1,0
1,41,6,6,8,7,2966666.66666667,2966666.66666667,3,1,2,2
2,36,6,6,10,11,6808333.33333333,6808333.33333333,3,1,4,2
2,83,5,6,9,4,2525241.66666667,2525241.66666667,3,1,3,0
1,57,2,6,10,3,1987000,1987000,3,1,9,0
1,36,2,6,6,1,1480000,1480000,3,1,2,1
2,70,3,6,9,1,2208333.33333333,2208333.33333333,3,1,2,2
2,37,4,6,10,3,786000,786000,3,1,2,1
1,61,6,6,10,13,4.9e+07,4.9e+07,3,1,4,0
1,29,2,6,9,5,995000,995000,3,1,1,1
1,55,2,6,9,3,2433114,2433114,3,1,2,2
1,58,6,6,10,13,6300000,6300000,3,1,1,0
1,28,6,6,9,5,901116,901116,3,1,1,1
1,57,2,6,0,3,1408000,1408000,3,1,1,1
1,41,2,6,9,4,2736116,2736116,3,1,1,3
1,62,6,6,10,3,3705000,3705000,3,1,2,3
1,24,2,6,10,5,1303333.33333333,1303333.33333333,3,1,1,1
2,52,4,6,8,3,1300000,1300000,3,1,1,1
1,32,2,6,1,4,1806000,1806000,3,1,2,1
1,52,5,6,9,1,750000,750000,3,1,2,0
1,29,6,6,10,4,797500,797500,3,1,2,2
2,42,6,6,10,4,8e+05,8e+05,3,1,2,1
1,49,6,6,9,4,655000,655000,3,1,2,0
1,69,2,6,9,3,1300000,1300000,3,1,2,0
2,49,4,6,9,4,571666.666666667,571666.666666667,3,1,2,0
2,61,2,6,9,3,6e+05,6e+05,3,1,2,0
1,19,5,6,9,4,1320000,1320000,3,1,2,0
2,71,2,6,10,3,1100000,1100000,3,1,2,0
2,45,2,6,10,3,949500,949500,3,1,2,1
1,75,6,6,10,1,385000,385000,3,1,2,1
1,46,2,6,10,3,1450000,1450000,3,1,2,1
1,47,6,6,10,3,850000,850000,3,2,NA,0
1,61,6,6,10,5,8e+05,8e+05,3,1,2,0
1,73,3,6,10,3,940000,940000,3,2,NA,0
1,63,6,6,10,3,750000,750000,3,1,1,0
1,45,2,6,8,3,1028333.33333333,1028333.33333333,3,1,2,0
1,34,5,6,9,10,850000,850000,3,1,2,0
1,51,4,6,8,3,820000,820000,3,1,2,0
2,38,4,6,8,3,960000,960000,3,1,2,4
2,78,6,6,8,3,518333.333333333,518333.333333333,3,1,2,0
1,40,4,6,9,3,908200,908200,3,1,2,0
2,61,4,6,10,3,1247125.66666667,1247125.66666667,3,1,2,1
1,66,6,6,10,4,2620000,2620000,3,1,2,0
1,91,3,6,8,1,662083.333333333,662083.333333333,3,1,2,0
2,36,6,6,6,4,1732616,1732616,3,1,2,2
1,54,2,6,8,4,2e+06,2e+06,3,1,2,0
2,68,6,6,7,5,5e+05,5e+05,3,1,2,0
1,54,6,6,8,13,9814625.66666667,9814625.66666667,3,1,2,1
2,67,3,6,10,13,9251666.66666667,9251666.66666667,3,1,2,2
2,38,6,6,10,11,3328698.66666667,3328698.66666667,3,1,2,2
2,71,4,6,10,3,943333.333333333,943333.333333333,3,1,2,0
1,55,4,6,10,3,1190000,1190000,3,1,1,0
1,66,2,6,8,5,7991666.66666667,7991666.66666667,3,1,2,0
2,55,2,6,9,5,2793166.66666667,2793166.66666667,3,1,2,1
1,63,3,6,10,13,8583333.33333333,8583333.33333333,3,1,2,0
1,32,5,6,9,11,2650389.66666667,2650389.66666667,3,1,3,0
2,42,4,6,10,4,1043000,1043000,3,1,1,1
2,71,3,1,8,1,3480132,3480132,3,1,1,2
1,67,2,6,10,3,3633918,3633918,3,1,3,0
1,68,6,6,10,3,9750000,9750000,3,1,4,1
1,30,5,6,10,11,4797032,4797032,3,1,4,0
2,70,3,6,10,4,5066666.66666667,5066666.66666667,3,1,4,1
2,76,3,6,10,5,4195000,4195000,3,1,3,1
2,62,3,6,6,1,1856398.66666667,1856398.66666667,3,1,2,2
1,47,4,6,8,3,1236666.66666667,1236666.66666667,3,1,2,2
1,63,6,6,4,3,754500,754500,3,1,2,0
1,43,6,6,9,3,1015000,1015000,3,1,1,2
2,37,2,6,8,5,4e+05,4e+05,3,1,2,1
2,85,3,6,8,3,1551000,1551000,3,1,2,2
1,66,6,6,10,1,1625666.66666667,1625666.66666667,3,1,2,0
1,82,6,6,7,3,925000,925000,3,1,2,1
1,66,5,6,6,5,3150000,3150000,3,1,2,0
1,59,5,6,9,4,350000,350000,3,1,2,0
2,56,2,6,8,5,1197116,1197116,3,1,2,0
2,62,5,6,10,4,545000,545000,3,1,2,0
2,89,3,6,7,1,2131116,2131116,3,1,2,2
2,29,5,6,8,13,2250000,2250000,3,1,1,0
2,45,4,6,7,NA,1416824.33333333,1416824.33333333,3,1,1,3
1,45,2,6,9,5,1100000,1100000,3,1,2,1
2,63,4,5,8,1,3e+05,3e+05,3,1,1,1
1,59,6,6,9,3,7e+05,7e+05,3,1,1,0
1,71,2,5,9,1,3e+05,3e+05,3,1,1,0
1,69,2,6,6,3,880000,880000,3,1,1,2
1,88,2,5,8,1,530000,530000,3,1,1,1
2,37,4,6,6,7,1920000,1920000,3,1,2,3
2,45,2,6,8,3,450000,450000,3,1,2,0
2,65,3,6,9,3,693333.333333333,693333.333333333,3,1,1,1
1,47,2,5,9,1,1236666.66666667,1236666.66666667,3,1,1,2
1,53,2,5,9,1,350000,350000,3,1,1,0
1,48,2,6,7,3,1504157.66666667,1504157.66666667,3,1,1,2
1,39,2,6,8,5,1500000,1500000,3,1,2,3
1,58,6,5,8,4,2289241.66666667,2289241.66666667,3,1,1,1
1,43,2,6,8,5,1045000,1045000,3,1,1,1
2,59,4,6,9,3,426666.666666667,426666.666666667,3,1,2,0
1,90,3,5,9,3,232500,232500,3,1,1,0
1,34,2,6,10,5,2630000,2630000,3,1,1,0
2,59,2,6,10,3,2110094.33333333,2110094.33333333,3,1,1,1
1,46,2,6,10,3,1397125.66666667,1397125.66666667,3,1,1,1
1,56,6,6,10,4,1425000,1425000,3,1,1,2
1,35,2,6,10,3,864833.333333333,864833.333333333,3,1,1,1
1,73,6,6,6,3,1450000,1450000,3,1,1,0
1,51,5,6,10,3,8e+05,8e+05,3,1,1,0
1,41,2,6,10,3,740000,740000,3,1,1,1
1,45,2,6,10,3,1499166.66666667,1499166.66666667,3,1,1,1
1,73,6,6,10,3,806666.666666667,806666.666666667,3,1,1,0
2,28,2,6,10,3,1975833.33333333,1975833.33333333,3,1,1,2
1,72,6,6,10,3,960000,960000,3,1,1,0
1,61,6,6,8,3,936666.666666667,936666.666666667,3,1,1,0
1,69,3,6,9,1,9e+05,9e+05,3,1,1,0
1,42,6,6,6,3,1148116,1148116,3,1,1,2
1,46,2,6,8,3,1465833.33333333,1465833.33333333,3,1,1,1
1,30,1,6,9,3,1300000,1300000,3,1,1,0
2,43,2,6,5,4,80000,80000,3,1,1,1
1,26,2,6,10,5,1732732,1732732,3,1,1,1
1,40,5,6,10,3,950000,950000,3,1,1,0
1,64,6,6,9,3,1500000,1500000,3,1,1,1
1,41,2,6,5,3,1105000,1105000,3,1,1,4
2,65,4,6,10,3,320000,320000,3,1,1,0
1,65,6,6,10,3,1420000,1420000,3,1,1,1
2,70,3,6,5,3,690000,690000,3,1,1,0
1,61,6,6,10,3,1700000,1700000,3,1,1,1
1,58,2,6,7,3,466666.666666667,466666.666666667,3,1,1,0
1,33,1,6,7,3,1284616,1284616,3,1,1,3
1,36,2,6,7,3,675416.666666667,675416.666666667,3,1,1,3
2,42,5,6,10,4,1147000,1147000,3,1,1,2
1,68,2,6,10,3,1e+06,1e+06,3,1,1,0
1,33,2,6,10,3,1061000,1061000,3,1,1,1
1,21,2,6,6,4,750000,750000,3,1,1,0
1,40,2,6,5,3,410000,410000,3,1,1,1
1,57,4,6,10,3,1230000,1230000,3,1,1,0
1,49,2,6,10,4,2123833.33333333,2123833.33333333,3,1,1,1
2,70,3,6,10,3,485000,485000,3,1,1,0
2,55,4,6,10,3,8e+05,8e+05,3,1,1,2
1,52,6,6,10,3,1220000,1220000,3,1,2,1
1,42,6,6,10,3,1025000,1025000,3,1,2,2
2,58,5,6,8,3,180000,180000,3,1,1,0
2,79,3,6,5,3,185000,185000,3,1,2,0
1,70,2,6,10,3,790000,790000,3,1,2,0
2,74,4,6,10,3,296666.666666667,296666.666666667,3,1,2,0
1,55,6,6,10,3,1530000,1530000,3,1,1,1
2,56,4,6,10,3,880000,880000,3,1,2,1
2,72,3,6,10,3,790000,790000,3,1,2,1
2,39,5,6,10,3,1745000,1745000,3,1,1,2
2,66,4,6,10,3,2345000,2345000,3,1,1,1
2,77,3,6,10,5,2569782.66666667,2569782.66666667,3,1,3,2
2,64,3,6,10,3,4130000,4130000,3,1,1,0
1,24,5,6,10,11,8e+06,8e+06,3,1,6,0
1,37,5,6,7,7,1209500,1209500,3,1,2,0
1,78,6,6,10,1,1468449.33333333,1468449.33333333,3,1,1,2
1,43,6,6,5,13,5400000,5400000,3,1,4,1
1,38,2,6,10,4,3427450,3427450,3,1,3,2
2,32,2,6,9,5,2077125.66666667,2077125.66666667,3,1,3,1
1,54,6,6,10,5,3619000,3619000,3,1,3,1
2,45,2,6,0,7,4313796.83333333,4313796.83333333,3,1,3,2
2,69,4,6,7,3,480000,480000,3,1,2,1
1,71,2,6,8,3,1015000,1015000,3,1,2,0
1,51,6,6,10,3,1309826.58333333,1309826.58333333,3,1,2,1
2,32,4,6,8,5,1272701.66666667,1272701.66666667,3,1,3,1
1,38,6,6,10,4,6e+05,6e+05,3,1,2,0
1,70,6,6,9,3,1601666.66666667,1601666.66666667,3,1,2,0
1,53,4,6,6,3,2590000,2590000,3,1,2,0
1,48,2,6,8,3,1025000,1025000,3,1,2,1
2,49,4,6,6,5,835000,835000,3,1,2,1
2,39,1,6,5,5,1446500,1446500,3,1,1,3
1,51,2,6,10,3,3117616,3117616,3,1,6,1
1,71,2,6,10,5,510000,510000,3,1,9,1
1,42,6,6,10,5,695000,695000,3,1,3,3
2,36,4,6,8,4,398333.333333333,398333.333333333,3,1,2,3
1,55,2,6,10,4,1875000,1875000,3,1,9,2
1,64,2,6,9,4,1124000,1124000,3,1,1,0
1,33,1,6,10,3,1520000,1520000,3,1,2,1
2,27,4,6,8,NA,2306457.33333333,2306457.33333333,3,1,1,2
1,54,2,6,9,3,2783333.33333333,2783333.33333333,3,1,2,3
1,48,2,6,7,1,532500,532500,3,1,1,0
1,80,4,6,5,3,4600000,4600000,3,1,1,0
2,57,3,6,8,3,1320000,1320000,3,1,1,3
1,59,5,6,9,3,780000,780000,3,1,2,0
2,65,4,6,8,3,7e+05,7e+05,3,1,2,1
2,33,5,6,10,7,550000,550000,6,1,2,1
2,40,2,6,5,5,1989000,1989000,6,1,2,4
1,58,6,6,10,5,2842000,2842000,6,1,1,1
1,72,6,6,9,1,3e+05,3e+05,6,1,1,0
2,25,2,6,10,9,3185666.66666667,3185666.66666667,6,1,1,0
2,60,4,6,10,3,2517833.33333333,2517833.33333333,6,1,1,4
2,62,5,6,10,3,3452456.33333333,3452456.33333333,6,1,2,1
2,35,6,6,10,5,1034166.66666667,1034166.66666667,6,1,2,3
2,69,6,6,8,3,530000,530000,6,1,2,0
1,41,2,6,10,3,1630000,1630000,6,1,1,2
2,40,2,6,10,3,1379666.66666667,1379666.66666667,6,1,2,1
1,45,6,6,7,4,1293566.66666667,1293566.66666667,6,1,2,0
1,90,6,6,7,3,2e+05,2e+05,6,1,2,0
2,21,5,6,9,NA,147000,147000,6,1,2,0
2,52,6,6,10,3,1352000,1352000,6,1,2,1
2,38,4,6,10,5,542000,542000,6,1,2,1
1,44,2,6,9,11,4346000,4346000,9,1,2,1
2,32,2,1,10,4,4425000,4425000,9,1,1,1
1,39,2,1,10,4,1225000,1225000,9,1,1,3
2,36,5,1,6,NA,320000,320000,9,1,1,2
1,69,2,6,4,3,8013333.33333333,8013333.33333333,9,2,NA,0
1,19,5,1,8,4,2300000,2300000,9,1,1,0
1,37,2,6,9,4,1410000,1410000,9,1,1,1
1,63,2,1,8,13,13800000,13800000,9,1,1,1
1,49,5,1,9,3,2505000,2505000,9,1,1,0
1,30,5,6,9,4,5500000,5500000,9,1,2,0
2,63,2,6,8,3,650000,650000,9,2,NA,1
1,44,5,6,8,3,2e+05,2e+05,9,2,NA,0
1,46,2,1,7,3,705000,705000,9,2,NA,9
1,39,2,1,8,3,385000,385000,9,1,1,1
1,60,5,6,8,3,150000,150000,9,2,NA,0
1,51,4,1,10,9,2500000,2500000,9,1,2,0
2,30,4,6,5,5,1541666.66666667,1541666.66666667,9,1,2,1
1,28,2,1,8,1,50000,50000,9,2,NA,2
1,40,2,6,7,3,455000,455000,9,1,1,6
1,67,2,1,8,1,1e+05,1e+05,9,1,1,1
1,45,2,1,8,1,715000,715000,9,1,1,5
1,41,4,6,9,3,150000,150000,9,2,NA,0
1,41,2,6,8,3,19305000,19305000,9,2,NA,5
2,43,2,6,9,3,1300000,1300000,9,1,1,0
2,31,2,1,9,3,395000,395000,9,1,1,6
1,43,2,1,9,4,1700000,1700000,9,1,1,0
1,29,2,1,7,3,80000,80000,9,2,NA,2
2,43,2,1,8,3,80000,80000,9,2,NA,4
1,55,2,1,8,3,150000,150000,9,1,1,1
1,60,2,1,9,3,3e+05,3e+05,9,1,1,2
2,66,3,6,9,5,6600000,6600000,9,1,1,2
1,44,2,1,10,4,2650000,2650000,9,1,1,2
1,40,2,1,8,5,650000,650000,9,1,1,2
2,25,5,1,9,5,2100000,2100000,9,1,1,0
1,47,2,1,9,5,1600000,1600000,9,1,1,3
1,27,5,5,9,7,1500000,1500000,9,1,1,0
1,27,5,1,6,5,250000,250000,9,1,1,0
2,33,6,1,9,5,2300000,2300000,9,1,1,3
2,38,2,1,10,5,875000,875000,9,1,1,2
1,47,2,6,9,7,2716666.66666667,2716666.66666667,9,1,1,0
2,56,5,6,6,13,4e+05,4e+05,9,1,1,0
1,40,2,6,10,4,9e+05,9e+05,9,1,1,2
1,50,2,6,8,5,6400000,6400000,9,1,1,1
2,22,5,6,8,7,0,0,9,1,1,1
2,34,5,1,6,4,1850000,1850000,9,1,1,1
1,55,6,6,6,5,116666.666666667,116666.666666667,9,1,1,0
2,46,4,6,10,3,895000,895000,9,1,1,1
2,37,4,6,7,NA,676666.666666667,676666.666666667,9,1,1,3
1,55,4,6,8,3,3e+05,3e+05,9,1,1,0
1,37,2,6,10,7,1320000,1320000,9,1,1,1
2,50,5,6,5,3,1700000,1700000,9,1,1,1
1,33,6,1,9,5,75000,75000,9,1,1,1
2,49,6,6,6,3,6e+05,6e+05,9,1,1,1
1,27,2,6,10,3,6e+05,6e+05,9,1,1,0
1,74,2,6,10,3,250000,250000,9,1,1,1
1,34,2,6,8,7,1511666.66666667,1511666.66666667,9,1,1,1
1,54,4,6,8,4,7e+05,7e+05,9,1,1,0
1,26,5,5,10,5,1900000,1900000,9,1,1,0
2,44,4,5,5,3,1064000,1064000,9,1,1,0
1,61,5,6,8,3,161333.333333333,161333.333333333,9,1,1,1
1,59,2,5,10,3,5e+05,5e+05,9,1,1,0
1,40,5,5,7,5,450000,450000,9,1,1,0
2,26,5,5,10,5,92500,92500,9,2,NA,1
2,37,4,6,3,4,320000,320000,9,1,1,2
2,47,4,5,10,4,5e+05,5e+05,9,1,1,2
2,35,4,6,7,4,448500,448500,9,1,1,2
1,32,5,5,10,7,1e+05,1e+05,9,1,1,0
2,54,3,5,7,1,150000,150000,9,1,1,1
1,89,3,6,7,1,191666.666666667,191666.666666667,9,1,1,0
1,45,5,6,5,5,950000,950000,9,1,1,0
2,32,2,6,9,4,503333.333333333,503333.333333333,9,1,1,3
2,46,5,6,10,1,338333.333333333,338333.333333333,9,1,1,3
2,76,3,6,5,3,121666.666666667,121666.666666667,9,1,1,0
2,68,3,6,9,3,158333.333333333,158333.333333333,9,1,1,0
2,23,5,6,10,5,280000,280000,9,1,1,1
1,55,5,6,5,3,25000,25000,9,2,NA,0
2,87,3,5,7,1,158333.333333333,158333.333333333,9,1,1,0
2,52,3,6,10,3,6e+05,6e+05,9,2,NA,1
1,60,3,6,10,3,6e+05,6e+05,9,2,NA,0
1,65,6,6,6,3,283333.333333333,283333.333333333,9,1,8,1
1,34,6,6,9,5,420000,420000,9,2,NA,2
2,55,3,6,10,3,3e+05,3e+05,9,2,NA,0
2,21,5,6,10,5,3e+05,3e+05,9,2,NA,1
1,50,5,6,10,3,3e+05,3e+05,9,2,NA,0
1,46,4,6,9,4,760000,760000,9,2,NA,0
1,57,6,6,7,4,555000,555000,9,1,8,2
1,19,2,6,9,5,850000,850000,9,2,NA,1
1,38,2,6,9,3,675000,675000,9,2,NA,3
2,80,3,6,6,3,163333.333333333,163333.333333333,9,2,NA,2
1,50,5,6,10,5,3e+05,3e+05,9,2,NA,0
1,49,5,6,10,5,2100000,2100000,9,1,1,0
2,46,4,6,5,3,463333.333333333,463333.333333333,9,1,1,2
2,40,5,6,9,4,598333.333333333,598333.333333333,9,2,NA,3
1,47,2,6,5,3,306666.666666667,306666.666666667,9,1,1,4
1,37,2,6,10,3,177500,177500,9,1,1,3
1,30,2,6,9,3,350000,350000,9,1,1,2
1,17,5,1,6,NA,3e+05,3e+05,9,1,1,0
2,38,2,6,8,3,416666.666666667,416666.666666667,9,1,1,2
1,35,2,1,10,11,1600000,1600000,9,1,1,2
1,24,5,6,6,3,230000,230000,9,2,NA,0
1,31,2,6,9,3,916666.666666667,916666.666666667,9,1,1,3
2,25,5,6,10,5,662500,662500,9,1,1,1
1,19,2,6,8,4,980000,980000,9,1,2,1
1,33,6,6,7,6,0,0,9,1,2,2
1,58,2,1,7,3,2100000,2100000,9,1,2,0
2,30,5,6,8,9,0,0,9,1,2,0
2,57,4,6,7,1,83333.3333333333,83333.3333333333,9,1,2,0
1,29,5,6,8,9,0,0,9,1,2,0
2,25,5,6,7,5,850000,850000,9,1,2,0
1,38,5,6,10,4,7e+05,7e+05,9,1,2,0
1,32,4,6,8,NA,1500000,1500000,9,1,1,0
2,38,5,6,9,5,3e+05,3e+05,9,1,8,0
2,44,4,6,9,5,645000,645000,9,1,8,1
1,56,6,6,8,4,9e+05,9e+05,9,1,8,0
2,25,5,6,9,7,4700000,4700000,9,1,8,0
1,26,2,6,9,5,745000,745000,9,1,8,1
2,27,4,6,9,5,495000,495000,9,1,8,1
1,34,5,6,6,5,250000,250000,9,1,8,0
1,56,6,6,8,3,5200000,5200000,9,1,8,0
2,45,4,6,9,1,3240000,3240000,9,1,8,2
1,35,2,6,9,5,4245000,4245000,9,1,8,1
2,40,6,6,8,5,445000,445000,9,1,8,2
1,20,2,1,8,3,150000,150000,9,1,0,2
1,48,2,6,8,3,1090000,1090000,9,2,NA,1
1,36,2,6,8,4,916666.666666667,916666.666666667,9,1,0,1
2,60,4,6,8,3,3e+05,3e+05,9,1,0,0
2,69,4,6,7,3,208333.333333333,208333.333333333,9,1,8,0
1,58,2,6,8,3,1600000,1600000,9,1,8,0
1,35,5,6,9,11,1e+06,1e+06,9,1,8,0
2,56,5,6,9,3,650000,650000,9,1,8,0
1,23,2,1,9,3,80000,80000,9,2,NA,0
1,42,2,1,4,1,70000,70000,9,2,NA,1
2,23,3,1,5,3,70000,70000,9,2,NA,2
1,30,4,1,9,1,60000,60000,9,2,NA,2
1,55,2,1,9,1,60000,60000,9,2,NA,1
1,25,1,1,7,3,1e+05,1e+05,9,2,NA,0
1,32,2,1,10,1,70000,70000,9,2,NA,2
1,65,2,1,6,1,1e+05,1e+05,9,2,NA,2
1,53,4,1,8,1,250000,250000,9,2,NA,3
1,28,2,1,9,1,90000,90000,9,2,NA,1
1,54,2,1,9,3,70000,70000,9,2,NA,1
1,84,2,1,7,1,1e+05,1e+05,9,2,NA,2
1,56,2,1,9,1,150000,150000,9,2,NA,1
1,32,2,1,8,3,1e+05,1e+05,9,2,NA,3
2,41,3,1,10,3,80000,80000,9,2,NA,2
1,78,2,1,6,1,116666.666666667,116666.666666667,9,2,NA,0
1,39,2,1,10,3,60000,60000,9,2,NA,2
1,54,2,1,9,1,50000,50000,9,2,NA,1
1,43,4,1,9,1,70000,70000,9,2,NA,2
1,46,2,1,9,1,90000,90000,9,2,NA,1
1,54,2,1,8,1,1e+05,1e+05,9,2,NA,1
1,34,2,1,9,1,80000,80000,9,2,NA,1
2,23,4,1,10,1,80000,80000,9,2,NA,2
1,51,2,1,10,3,70000,70000,9,2,NA,0
1,20,2,1,9,3,60000,60000,9,2,NA,1
1,34,2,1,7,3,80000,80000,9,2,NA,1
1,30,2,1,10,3,50000,50000,9,2,NA,1
1,28,2,1,10,3,60000,60000,9,2,NA,1
1,24,2,1,9,3,70000,70000,9,2,NA,0
2,38,4,1,7,3,102500,102500,9,2,NA,2
1,45,2,1,8,3,120000,120000,9,2,NA,3
1,23,5,1,8,3,490000,490000,9,2,NA,0
1,55,2,1,5,1,26666.6666666667,26666.6666666667,9,2,NA,2
1,68,2,1,7,1,125000,125000,9,2,NA,0
1,25,2,1,8,3,1e+05,1e+05,9,2,NA,1
1,45,2,1,7,1,80000,80000,9,2,NA,2
1,45,2,1,8,3,1e+05,1e+05,9,2,NA,2
1,50,2,1,8,1,80000,80000,9,2,NA,1
1,33,4,1,8,3,1e+05,1e+05,9,2,NA,1
1,23,5,1,8,3,80000,80000,9,2,NA,0
2,21,5,1,7,3,116666.666666667,116666.666666667,9,2,NA,1
1,68,2,1,8,1,1e+05,1e+05,9,2,NA,0
1,32,2,1,7,3,150000,150000,9,2,NA,2
1,34,2,1,8,3,1e+05,1e+05,9,2,NA,2
2,21,4,1,7,3,80000,80000,9,2,NA,1
1,68,6,6,8,1,1550000,1550000,9,1,1,0
1,21,2,6,10,5,1350000,1350000,9,1,9,1
1,31,2,6,8,3,345000,345000,9,1,1,2
2,40,4,6,7,4,25000,25000,9,1,1,2
2,24,4,6,8,4,950000,950000,9,1,1,1
1,55,2,6,7,3,447000,447000,9,1,1,0
1,78,4,6,7,1,420000,420000,9,1,9,0
2,47,3,6,10,3,1403333.33333333,1403333.33333333,9,1,9,3
1,30,2,6,10,5,535000,535000,9,1,9,2
1,45,2,6,8,3,295000,295000,9,1,1,2
1,23,5,6,7,3,1200000,1200000,9,1,1,0
1,36,2,5,8,5,2106666.66666667,2106666.66666667,9,1,1,3
1,44,2,6,8,3,216666.666666667,216666.666666667,9,1,0,1
1,38,2,6,10,3,1300000,1300000,9,2,NA,1
1,20,2,6,10,3,1300000,1300000,9,1,8,2
1,41,2,6,10,3,1200000,1200000,9,1,8,0
1,43,2,6,8,3,953333.333333333,953333.333333333,9,2,NA,0
1,47,5,6,9,3,1200000,1200000,9,1,8,0
1,32,2,6,7,3,149166.666666667,149166.666666667,9,2,NA,0
1,40,2,6,8,3,933333.333333333,933333.333333333,9,1,0,1
1,67,2,6,8,1,733333.333333333,733333.333333333,1,1,1,0
2,27,4,6,8,5,781666.666666667,781666.666666667,1,1,1,1
1,68,6,6,8,3,665000,665000,1,1,1,1
2,50,4,6,10,3,810000,810000,1,1,1,1
2,24,2,6,9,5,810000,810000,1,1,1,1
2,44,2,6,10,3,810000,810000,1,1,1,2
1,52,6,6,8,5,1411666.66666667,1411666.66666667,1,1,1,3
1,68,6,6,9,3,490000,490000,1,1,1,0
1,64,6,6,9,1,2430000,2430000,1,1,1,1
1,51,4,6,8,3,1900000,1900000,1,1,1,0
1,50,2,6,10,5,1769166.66666667,1769166.66666667,1,1,1,4
1,47,6,6,8,3,1140000,1140000,1,1,1,4
2,59,2,6,8,1,640000,640000,1,1,1,0
2,56,2,6,7,5,2470000,2470000,1,1,1,3
2,30,4,6,8,5,475000,475000,1,1,1,4
1,33,4,6,8,3,470000,470000,1,1,1,0
2,50,2,6,9,3,2790000,2790000,1,1,1,1
2,56,4,6,6,3,1966666.66666667,1966666.66666667,1,1,1,1
1,53,2,6,8,1,1650000,1650000,1,1,1,3
2,50,6,6,9,5,471666.666666667,471666.666666667,1,1,1,1
1,28,2,6,8,4,690000,690000,1,1,1,3
2,49,4,6,5,3,5e+05,5e+05,1,1,1,2
1,44,2,6,7,3,370000,370000,1,1,1,1
2,41,3,6,9,4,1730000,1730000,1,1,1,1
1,38,2,6,8,4,760833.333333333,760833.333333333,1,1,1,2
1,39,2,6,9,1,345000,345000,1,1,1,2
2,51,4,6,8,3,1525833.33333333,1525833.33333333,1,1,1,2
2,52,2,6,7,3,945833.333333333,945833.333333333,1,1,1,2
1,34,2,6,9,5,414166.666666667,414166.666666667,1,1,1,2
2,44,2,6,8,4,1950000,1950000,1,1,1,3
2,43,2,6,9,4,773333.333333333,773333.333333333,1,1,1,8
